Date,Country,City,Specie,count,min,max,median,variance,IAQI_CO,IAQI_SO2,IAQI_NO2,IAQI_O3,IAQI_PM25,IAQI_PM10
2022/5/4,CN,Lanzhou,humidity,72,6,38,15,1320.21,155,15,19,8,22,15
2022/5/4,CN,Lanzhou,no2,71,3.7,62.2,33.9,2442.54,283,34,43,17,49,34
2022/5/4,CN,Lanzhou,o3,66,0.9,103.6,10.6,6588.88,133,11,14,6,16,11
2022/5/4,CN,Lanzhou,pm10,70,6,92,60,5194.17,0,55,75,30,82,55
2022/5/4,CN,Lanzhou,pm25,70,13,157,74,9913.25,0,62,93,37,99,62
2022/5/4,CN,Lanzhou,pressure,72,1010,1017,1016,69.56,0,227,0,0,0,0
2022/5/4,CN,Lanzhou,so2,72,2.1,18.8,5.6,141.53,108,6,7,3,8,6
2022/5/4,CN,Lanzhou,temperature,72,4,29,18,821.39,170,18,23,9,26,18
2022/5/4,CN,Lanzhou,wind-gust,3,7.7,7.7,7.7,0,119,8,10,4,11,8
2022/5/4,CN,Lanzhou,windspeed,72,0.5,5.6,2.5,14.85,63,3,4,2,4,3
2022/5/5,CN,Lanzhou,co,67,1,13.6,8.2,102.68,121,9,11,5,12,9
2022/5/5,CN,Lanzhou,dew,69,-13,-5,-8,47.92,-200,-8,-10,-4,-12,-8
2022/5/5,CN,Lanzhou,humidity,69,5,36,12,1065.77,140,12,15,6,18,12
2022/5/5,CN,Lanzhou,no2,70,3.7,71.8,30.7,2112.82,256,31,39,16,44,31
2022/5/5,CN,Lanzhou,o3,67,0.9,108.1,15.9,7337.12,160,16,20,8,23,16
2022/5/5,CN,Lanzhou,pm10,70,5,104,58,5254.07,484,54,73,29,79,54
2022/5/5,CN,Lanzhou,pm25,70,17,157,82,8095.92,0,66,101,41,109,66
2022/5/5,CN,Lanzhou,pressure,69,1009,1014,1013,28.66,0,227,0,0,0,0
2022/5/5,CN,Lanzhou,so2,70,1.6,29.4,4.6,331.77,103,5,6,3,7,5
2022/5/5,CN,Lanzhou,temperature,69,8,31,23,662.3,195,23,29,12,33,23
2022/5/5,CN,Lanzhou,windspeed,69,1.5,5.6,2.5,10.3,63,3,4,2,4,3
2022/5/6,CN,Lanzhou,co,69,2.8,9.1,5.5,23.86,108,6,7,3,8,6
2022/5/6,CN,Lanzhou,dew,66,-7,5,1,89.81,25,1,2,1,2,1
2022/5/6,CN,Lanzhou,humidity,72,16,43,28,531.55,234,28,35,14,40,28
2022/5/6,CN,Lanzhou,no2,71,4.2,43.5,10.6,1081.47,133,11,14,6,16,11
2022/5/6,CN,Lanzhou,o3,72,2.9,73.4,34.6,4479.42,289,35,44,18,50,35
2022/5/6,CN,Lanzhou,pm10,70,44,904,144,876739,0,97,132,87,192,97
2022/5/6,CN,Lanzhou,pm25,72,65,377,159,49203,0,102,140,100,209,105
2022/5/6,CN,Lanzhou,pressure,72,1012,1018,1014,27.87,0,227,0,0,0,0
2022/5/6,CN,Lanzhou,so2,69,2.1,17.8,4.1,90.39,101,5,6,3,6,5
2022/5/6,CN,Lanzhou,temperature,72,13,27,19,188.29,175,19,24,10,28,19
2022/5/6,CN,Lanzhou,windspeed,72,1.5,7.7,3.6,26.91,90,4,5,2,6,4
2022/5/7,CN,Lanzhou,co,60,2.8,9.1,4.6,22.64,103,5,6,3,7,5
2022/5/7,CN,Lanzhou,dew,66,-4,3,0,44.31,0,0,0,0,0,0
2022/5/7,CN,Lanzhou,humidity,72,16,53,30,995.05,250,30,38,15,43,30
2022/5/7,CN,Lanzhou,no2,69,3.7,33.4,10.1,433.69,131,11,13,6,15,11
2022/5/7,CN,Lanzhou,o3,72,8.6,75.3,48.8,3173.71,407,49,61,25,68,49
2022/5/7,CN,Lanzhou,pm10,72,31,157,55,11790,459,53,69,28,75,53
2022/5/7,CN,Lanzhou,pm25,72,38,155,89,8483.44,0,70,105,45,118,70
2022/5/7,CN,Lanzhou,pressure,72,1013,1019,1014,18.57,0,227,0,0,0,0
2022/5/7,CN,Lanzhou,so2,63,2.6,11.7,4.6,38.19,103,5,6,3,7,5
2022/5/7,CN,Lanzhou,temperature,72,10,24,19,163.5,175,19,24,10,28,19
2022/5/7,CN,Lanzhou,wind-gust,3,13.8,13.8,13.8,0,149,14,18,7,20,14
2022/5/7,CN,Lanzhou,windspeed,72,1.5,11.8,5.6,102.71,108,6,7,3,8,6
2022/5/8,CN,Lanzhou,co,55,1.9,7.3,4.6,18.42,103,5,6,3,7,5
2022/5/8,CN,Lanzhou,dew,66,-9,6,3,202.99,75,3,4,2,5,3
2022/5/8,CN,Lanzhou,humidity,72,22,87,62,4759.16,0,56,78,31,84,56
2022/5/8,CN,Lanzhou,no2,71,2.3,22.4,6,190.18,110,6,8,3,9,6
2022/5/8,CN,Lanzhou,o3,72,13.9,55.2,34.2,909.69,285,35,43,18,49,35
2022/5/8,CN,Lanzhou,pm10,69,20,197,63,18544.7,0,57,79,32,85,57
2022/5/8,CN,Lanzhou,pm25,71,59,182,99,10938.7,0,75,110,50,130,75
2022/5/8,CN,Lanzhou,pressure,72,1019,1025,1022,24.07,0,228,0,0,0,0
2022/5/8,CN,Lanzhou,so2,65,2.6,11.7,3.6,40.59,90,4,5,2,6,4
2022/5/8,CN,Lanzhou,temperature,72,8,16,10,56.83,130,10,13,5,15,10
2022/5/8,CN,Lanzhou,windspeed,72,0.5,10.8,3.6,103.61,90,4,5,2,6,4
2022/5/9,CN,Lanzhou,co,61,1.9,22.6,5.5,220.17,108,6,7,3,8,6
2022/5/9,CN,Lanzhou,dew,72,0,4,2,17.96,50,2,3,1,3,2
2022/5/9,CN,Lanzhou,humidity,72,23,100,39,9834.86,325,39,49,20,55,39
2022/5/9,CN,Lanzhou,no2,72,3.7,47.1,18.8,702.7,174,19,24,10,27,19
2022/5/9,CN,Lanzhou,o3,69,0.9,69.5,22,4178.67,190,22,28,11,32,22
2022/5/9,CN,Lanzhou,pm10,69,34,71,52,1064.77,434,51,65,26,72,51
2022/5/9,CN,Lanzhou,pm25,70,30,154,80,8552.95,0,65,100,40,107,65
2022/5/9,CN,Lanzhou,pressure,72,1014,1022,1020,63.31,0,228,0,0,0,0
2022/5/9,CN,Lanzhou,so2,68,2.1,13.7,3.6,119.49,90,4,5,2,6,4
2022/5/9,CN,Lanzhou,temperature,72,2,22,15,602.46,155,15,19,8,22,15
2022/5/9,CN,Lanzhou,windspeed,72,0.5,4.6,2.5,16.59,63,3,4,2,4,3
2022/5/10,CN,Lanzhou,co,56,1.9,11.8,5.5,51.16,108,6,7,3,8,6
2022/5/10,CN,Lanzhou,dew,60,0,4,1,17.16,25,1,2,1,2,1
2022/5/10,CN,Lanzhou,humidity,72,27,62,38,1280.12,317,38,48,19,54,38
2022/5/10,CN,Lanzhou,no2,71,4.2,41.2,15.1,1368.28,156,16,19,8,22,16
2022/5/10,CN,Lanzhou,o3,71,0.9,49.2,30.1,2752.87,251,31,38,16,43,31
2022/5/10,CN,Lanzhou,pm10,69,45,223,68,17514.8,0,59,85,34,92,59
2022/5/10,CN,Lanzhou,pm25,66,13,230,102,17933.2,0,76,111,52,134,76
2022/5/10,CN,Lanzhou,pressure,72,1016,1020,1016,14.08,0,227,0,0,0,0
2022/5/10,CN,Lanzhou,so2,68,2.6,16.8,3.6,121.08,90,4,5,2,6,4
2022/5/10,CN,Lanzhou,temperature,72,10,19,16,84.49,160,16,20,8,23,16
2022/5/10,CN,Lanzhou,windspeed,72,0.5,7.7,2.5,45.75,63,3,4,2,4,3
2022/5/11,CN,Lanzhou,co,56,1.9,10.9,3.7,43.67,93,4,5,2,6,4
2022/5/11,CN,Lanzhou,dew,72,-1,8,4,64.23,100,4,5,2,6,4
2022/5/11,CN,Lanzhou,humidity,72,19,87,47,4154.77,392,47,59,24,65,47
2022/5/11,CN,Lanzhou,no2,71,2.3,20.6,7.4,201.01,117,8,10,4,11,8
2022/5/11,CN,Lanzhou,o3,69,20.8,55.2,37.4,791.02,312,38,47,19,53,38
2022/5/11,CN,Lanzhou,pm10,67,21,192,39,6767.53,325,39,49,20,55,39
2022/5/11,CN,Lanzhou,pm25,70,30,170,76,8244.23,0,63,95,38,102,63
2022/5/11,CN,Lanzhou,pressure,72,1011,1020,1017,64.21,0,228,0,0,0,0
2022/5/11,CN,Lanzhou,so2,52,2.1,5.1,3.1,5.6,78,4,4,2,5,4
2022/5/11,CN,Lanzhou,temperature,72,10,24,15,208.66,155,15,19,8,22,15
2022/5/11,CN,Lanzhou,windspeed,72,0.5,11.8,3.6,64.69,90,4,5,2,6,4
2022/5/12,CN,Lanzhou,co,61,1.9,14.5,6.4,60.22,112,7,8,4,10,7
2022/5/12,CN,Lanzhou,dew,63,0,3,2,7.37,50,2,3,1,3,2
2022/5/12,CN,Lanzhou,humidity,72,38,86,57,2414.93,475,54,72,29,78,54
2022/5/12,CN,Lanzhou,no2,70,3.7,37.5,12.8,769.71,144,13,16,7,19,13
2022/5/12,CN,Lanzhou,o3,68,0.9,71.4,24.8,2361.79,207,25,31,13,36,25
2022/5/12,CN,Lanzhou,pm10,69,39,121,63,4662.2,0,57,79,32,85,57
2022/5/12,CN,Lanzhou,pm25,70,53,155,91,3706.87,0,71,106,46,120,71
2022/5/12,CN,Lanzhou,pressure,72,1013,1022,1015,82.18,0,227,0,0,0,0
2022/5/12,CN,Lanzhou,so2,63,2.1,33.5,3.6,414.12,90,4,5,2,6,4
2022/5/12,CN,Lanzhou,temperature,72,5,17,10,139.42,130,10,13,5,15,10
2022/5/12,CN,Lanzhou,wind-gust,6,13.8,17.4,13.8,38.88,149,14,18,7,20,14
2022/5/12,CN,Lanzhou,windspeed,72,0.5,13.8,2.5,204.03,63,3,4,2,4,3
2022/5/13,CN,Lanzhou,co,54,2.8,10,4.6,30.93,103,5,6,3,7,5
2022/5/13,CN,Lanzhou,dew,48,0,4,2,17.19,50,2,3,1,3,2
2022/5/13,CN,Lanzhou,humidity,69,46,93,75,2107.71,0,63,94,38,100,63
2022/5/13,CN,Lanzhou,no2,72,5.1,21.1,8.3,119.45,122,9,11,5,12,9
2022/5/13,CN,Lanzhou,o3,70,11,54.5,27.3,924.17,228,28,35,14,39,28
2022/5/13,CN,Lanzhou,pm10,72,32,59,46,275.33,384,46,58,23,64,46
2022/5/13,CN,Lanzhou,pm25,72,59,107,82,1265.06,0,66,101,41,109,66
2022/5/13,CN,Lanzhou,pressure,69,1017,1022,1020,25.47,0,228,0,0,0,0
2022/5/13,CN,Lanzhou,so2,69,2.1,10.2,3.1,33.64,78,4,4,2,5,4
2022/5/13,CN,Lanzhou,temperature,69,3,11,7,38.79,115,7,9,4,10,7
2022/5/13,CN,Lanzhou,windspeed,69,0.5,7.7,2.5,47.83,63,3,4,2,4,3
2022/5/14,CN,Lanzhou,co,47,2.8,7.3,4.6,13.2,103,5,6,3,7,5
2022/5/14,CN,Lanzhou,dew,60,1,4,2,9.05,50,2,3,1,3,2
2022/5/14,CN,Lanzhou,humidity,72,53,100,81,2612.11,0,66,101,41,108,66
2022/5/14,CN,Lanzhou,no2,72,4.6,28.8,10.6,317.07,133,11,14,6,16,11
2022/5/14,CN,Lanzhou,o3,71,10.6,36.6,27.7,246.28,231,28,35,14,40,28
2022/5/14,CN,Lanzhou,pm10,72,27,56,37,399.9,309,37,47,19,53,37
2022/5/14,CN,Lanzhou,pm25,72,57,117,82,2093.3,0,66,101,41,109,66
2022/5/14,CN,Lanzhou,pressure,72,1022,1025,1024,9.51,0,228,0,0,0,0
2022/5/14,CN,Lanzhou,so2,45,1.6,4.1,2.6,4.54,65,3,4,2,4,3
2022/5/14,CN,Lanzhou,temperature,72,2,10,4,88.94,100,4,5,2,6,4
2022/5/14,CN,Lanzhou,windspeed,72,0.5,4.6,1.5,7.08,38,2,2,1,3,2
2022/5/15,CN,Lanzhou,co,58,2.8,13.6,5.5,61.34,108,6,7,3,8,6
2022/5/15,CN,Lanzhou,dew,72,-8,5,0,152.52,0,0,0,0,0,0
2022/5/15,CN,Lanzhou,humidity,72,23,93,46,5870.26,384,46,58,23,64,46
2022/5/15,CN,Lanzhou,no2,72,4.6,33,17,684.65,165,17,22,9,25,17
2022/5/15,CN,Lanzhou,o3,72,0.5,49.2,32.1,3077.7,268,33,41,17,46,33
2022/5/15,CN,Lanzhou,pm10,72,36,70,48,549.7,400,48,60,24,67,48
2022/5/15,CN,Lanzhou,pm25,72,59,153,80,3702.38,0,65,100,40,107,65
2022/5/15,CN,Lanzhou,pressure,72,1022,1026,1025,15.19,0,229,0,0,0,0
2022/5/15,CN,Lanzhou,so2,65,2.6,10.7,4.1,36.29,101,5,6,3,6,5
2022/5/15,CN,Lanzhou,temperature,72,5,13,10,71.55,130,10,13,5,15,10
2022/5/15,CN,Lanzhou,windspeed,69,0.5,5.6,1.5,28.34,38,2,2,1,3,2
2022/5/16,CN,Lanzhou,co,46,1,11.8,4.6,54.52,103,5,6,3,7,5
2022/5/16,CN,Lanzhou,dew,72,-12,0,-4,110.24,-100,-4,-5,-2,-6,-4
2022/5/16,CN,Lanzhou,humidity,72,13,86,28.1,5630.35,235,29,36,15,41,29
2022/5/16,CN,Lanzhou,no2,70,2.8,75,11.5,2146.96,138,12,15,6,17,12
2022/5/16,CN,Lanzhou,o3,70,1.7,72.1,36.2,2995.33,302,37,46,19,52,37
2022/5/16,CN,Lanzhou,pm10,69,17,68,40,1630.08,334,40,50,20,57,40
2022/5/16,CN,Lanzhou,pm25,70,17,152,76,5333.83,0,63,95,38,102,63
2022/5/16,CN,Lanzhou,pressure,72,808.6,1027,1021,24147.4,0,228,0,0,0,0
2022/5/16,CN,Lanzhou,so2,63,1.6,14.2,3.1,57.98,78,4,4,2,5,4
2022/5/16,CN,Lanzhou,temperature,72,0,19.2,12,351.74,140,12,15,6,18,12
2022/5/16,CN,Lanzhou,wind-gust,6,7.7,8.7,7.7,3,119,8,10,4,11,8
2022/5/16,CN,Lanzhou,windspeed,69,0.5,5.6,2,21.42,50,2,3,1,3,2
2022/5/17,CN,Lanzhou,co,58,1.9,15.4,5.5,98.14,108,6,7,3,8,6
2022/5/17,CN,Lanzhou,dew,69,-12,-1,-9,95.18,-225,-9,-12,-5,-13,-9
2022/5/17,CN,Lanzhou,humidity,72,10,35,19,709.58,175,19,24,10,28,19
2022/5/17,CN,Lanzhou,no2,65,5.5,53.6,30.2,2216.28,252,31,38,16,44,31
2022/5/17,CN,Lanzhou,o3,65,0.9,75.3,22.8,5740.56,194,23,29,12,33,23
2022/5/17,CN,Lanzhou,pm10,66,25,77,55,1596.07,459,53,69,28,75,53
2022/5/17,CN,Lanzhou,pm25,66,30,117,70,3295.17,0,60,88,35,94,60
2022/5/17,CN,Lanzhou,pressure,72,1012,1018,1017,51.53,0,228,0,0,0,0
2022/5/17,CN,Lanzhou,so2,62,2.1,35.5,4.6,456.35,103,5,6,3,7,5
2022/5/17,CN,Lanzhou,temperature,72,5,23,17,411.27,165,17,22,9,25,17
2022/5/17,CN,Lanzhou,windspeed,72,0.5,6.6,2.5,25.14,63,3,4,2,4,3
2022/5/18,CN,Lanzhou,co,61,2.8,7.3,4.6,17.85,103,5,6,3,7,5
2022/5/18,CN,Lanzhou,dew,62,-2,6.6,3,78.78,75,3,4,2,5,3
2022/5/18,CN,Lanzhou,humidity,72,21,66,44,1710.14,367,44,55,22,62,44
2022/5/18,CN,Lanzhou,no2,69,5.1,27.9,9.2,273.16,126,10,12,5,14,10
2022/5/18,CN,Lanzhou,o3,71,13,48.4,31.3,819.03,261,32,40,16,45,32
2022/5/18,CN,Lanzhou,pm10,69,23,54,40,349.44,334,40,50,20,57,40
2022/5/18,CN,Lanzhou,pm25,68,34,153,70,3097.71,0,60,88,35,94,60
2022/5/18,CN,Lanzhou,precipitation,2,99.1,99.1,99.1,0,0,75,110,50,131,75
2022/5/18,CN,Lanzhou,pressure,72,1015,1020,1017,18.52,0,228,0,0,0,0
2022/5/18,CN,Lanzhou,so2,48,2.6,7.1,3.1,5.93,78,4,4,2,5,4
2022/5/18,CN,Lanzhou,temperature,72,12,21,15,77.31,155,15,19,8,22,15
2022/5/18,CN,Lanzhou,windspeed,72,0.5,6.6,1.5,33.67,38,2,2,1,3,2
2022/5/19,CN,Lanzhou,co,69,2.8,22.6,6.4,163.94,112,7,8,4,10,7
2022/5/19,CN,Lanzhou,dew,72,-3,5,2,92.89,50,2,3,1,3,2
2022/5/19,CN,Lanzhou,humidity,72,16,87,35,5819.08,292,35,44,18,50,35
2022/5/19,CN,Lanzhou,no2,70,5.1,39.8,25.2,1070.19,210,26,32,13,36,26
2022/5/19,CN,Lanzhou,o3,72,0.9,74,20.8,6149.82,184,21,26,11,30,21
2022/5/19,CN,Lanzhou,pm10,72,30,76,55,1260.26,459,53,69,28,75,53
2022/5/19,CN,Lanzhou,pm25,70,30,119,82,2909.74,0,66,101,41,109,66
2022/5/19,CN,Lanzhou,precipitation,4,99.1,99.1,99.1,0,0,75,110,50,131,75
2022/5/19,CN,Lanzhou,pressure,72,1017,1020,1019,13.24,0,228,0,0,0,0
2022/5/19,CN,Lanzhou,so2,67,2.6,17.8,5.1,141.72,106,6,7,3,8,6
2022/5/19,CN,Lanzhou,temperature,72,7,24,16,358.29,160,16,20,8,23,16
2022/5/19,CN,Lanzhou,windspeed,72,0.5,3.6,2.5,9.59,63,3,4,2,4,3
2022/5/20,CN,Lanzhou,co,67,1.9,18.1,5.5,99.78,108,6,7,3,8,6
2022/5/20,CN,Lanzhou,dew,68,-2,4,-1,18.28,-25,-1,-2,-1,-2,-1
2022/5/20,CN,Lanzhou,humidity,72,20,46,26,882.47,217,26,33,13,38,26
2022/5/20,CN,Lanzhou,no2,72,4.2,42.1,19.7,1069.19,179,20,25,10,29,20
2022/5/20,CN,Lanzhou,o3,71,0.9,79.3,30.5,5750.56,255,31,39,16,44,31
2022/5/20,CN,Lanzhou,pm10,72,36,92,53,1300.47,442,52,67,27,73,52
2022/5/20,CN,Lanzhou,pm25,72,57,152,87,2281.12,0,69,104,44,115,69
2022/5/20,CN,Lanzhou,precipitation,4,99.3,99.3,99.3,0,0,75,110,50,131,75
2022/5/20,CN,Lanzhou,pressure,72,1015,1020,1018,30.26,0,228,0,0,0,0
2022/5/20,CN,Lanzhou,so2,71,2.1,34.5,5.1,557.06,106,6,7,3,8,6
2022/5/20,CN,Lanzhou,temperature,72,10,23,19,237.02,175,19,24,10,28,19
2022/5/20,CN,Lanzhou,wind-gust,3,9.7,9.7,9.7,0,129,10,13,5,14,10
2022/5/20,CN,Lanzhou,windspeed,72,0.5,7.7,2.5,33.15,63,3,4,2,4,3
2022/5/21,CN,Lanzhou,co,58,1.9,14.5,3.7,107.14,93,4,5,2,6,4
2022/5/21,CN,Lanzhou,dew,72,1,6.4,3,20.4,75,3,4,2,5,3
2022/5/21,CN,Lanzhou,humidity,72,26,58,44,993.26,367,44,55,22,62,44
2022/5/21,CN,Lanzhou,no2,68,4.2,37.1,12.8,804.92,144,13,16,7,19,13
2022/5/21,CN,Lanzhou,o3,72,0.9,70.1,35.8,2487.03,299,36,45,18,51,36
2022/5/21,CN,Lanzhou,pm10,72,30,77,40,1148.26,334,40,50,20,57,40
2022/5/21,CN,Lanzhou,pm25,71,53,93,70,935.64,0,60,88,35,94,60
2022/5/21,CN,Lanzhou,precipitation,4,99.3,99.3,99.3,0,0,75,110,50,131,75
2022/5/21,CN,Lanzhou,pressure,72,807,1017,1016,23135.5,0,227,0,0,0,0
2022/5/21,CN,Lanzhou,so2,58,2.1,13.7,4.1,66.19,101,5,6,3,6,5
2022/5/21,CN,Lanzhou,temperature,72,12,23,17,108.72,165,17,22,9,25,17
2022/5/21,CN,Lanzhou,windspeed,72,0.5,7.7,1.5,21.31,38,2,2,1,3,2
2022/5/22,CN,Lanzhou,co,67,1,13.6,5.5,101.61,108,6,7,3,8,6
2022/5/22,CN,Lanzhou,dew,69,0,6,4,29.54,100,4,5,2,6,4
2022/5/22,CN,Lanzhou,humidity,72,23,87,42,4318.15,350,42,53,21,59,42
2022/5/22,CN,Lanzhou,no2,71,4.2,47.1,18.3,1051.46,172,19,23,10,27,19
2022/5/22,CN,Lanzhou,o3,71,0.5,88.4,24,6181.51,200,24,30,12,35,24
2022/5/22,CN,Lanzhou,pm10,71,21,114,47,2877.9,392,47,59,24,65,47
2022/5/22,CN,Lanzhou,pm25,71,38,91,74,1917.33,0,62,93,37,99,62
2022/5/22,CN,Lanzhou,pressure,72,1009,1014,1012,27.45,0,227,0,0,0,0
2022/5/22,CN,Lanzhou,so2,72,2.1,21.3,5.1,143.03,106,6,7,3,8,6
2022/5/22,CN,Lanzhou,temperature,72,7,23,17,261.34,165,17,22,9,25,17
2022/5/22,CN,Lanzhou,windspeed,72,0.5,11.8,2.5,52.8,63,3,4,2,4,3
2022/5/23,CN,Lanzhou,co,62,1.9,13.6,4.6,58.61,103,5,6,3,7,5
2022/5/23,CN,Lanzhou,dew,59,1,7.2,4,45.85,100,4,5,2,6,4
2022/5/23,CN,Lanzhou,humidity,72,20,66,35,2418.31,292,35,44,18,50,35
2022/5/23,CN,Lanzhou,no2,72,4.2,42.1,15.1,751.11,156,16,19,8,22,16
2022/5/23,CN,Lanzhou,o3,72,4.1,66.9,28.5,3397.59,238,29,36,15,41,29
2022/5/23,CN,Lanzhou,pm10,72,27,75,42,1035.56,350,42,53,21,59,42
2022/5/23,CN,Lanzhou,pm25,72,34,97,70,2002.75,0,60,88,35,94,60
2022/5/23,CN,Lanzhou,pressure,72,1011,1015,1013,15.99,0,227,0,0,0,0
2022/5/23,CN,Lanzhou,so2,71,2.1,44.1,3.6,649.13,90,4,5,2,6,4
2022/5/23,CN,Lanzhou,temperature,72,10,25,20,298.24,180,20,25,10,29,20
2022/5/23,CN,Lanzhou,windspeed,72,0.5,5.6,2.5,17.09,63,3,4,2,4,3
2022/5/24,CN,Lanzhou,co,61,1,7.3,3.7,21.19,93,4,5,2,6,4
2022/5/24,CN,Lanzhou,dew,72,-1,8,5,56.34,105,5,7,3,8,5
2022/5/24,CN,Lanzhou,humidity,72,15,62,33,2287.87,275,33,42,17,48,33
2022/5/24,CN,Lanzhou,no2,71,3.7,27.9,9.2,216.27,126,10,12,5,14,10
2022/5/24,CN,Lanzhou,o3,71,8.6,58.4,35.8,1217.84,299,36,45,18,51,36
2022/5/24,CN,Lanzhou,pm10,71,19,66,40,970.18,334,40,50,20,57,40
2022/5/24,CN,Lanzhou,pm25,71,17,91,68,3439.71,0,59,85,34,92,59
2022/5/24,CN,Lanzhou,pressure,72,1011,1017,1015,40.49,0,227,0,0,0,0
2022/5/24,CN,Lanzhou,so2,43,2.1,5.1,2.6,3.59,65,3,4,2,4,3
2022/5/24,CN,Lanzhou,temperature,72,12,27,20,233.64,180,20,25,10,29,20
2022/5/24,CN,Lanzhou,wind-gust,3,9.7,9.7,9.7,0,129,10,13,5,14,10
2022/5/24,CN,Lanzhou,windspeed,72,0.5,6.6,2.5,31.69,63,3,4,2,4,3
2022/5/25,CN,Lanzhou,co,50,1.9,8.2,3.7,19.07,93,4,5,2,6,4
2022/5/25,CN,Lanzhou,dew,69,5,12,8,40.78,120,8,10,4,12,8
2022/5/25,CN,Lanzhou,humidity,72,39,72,48,1051.67,400,48,60,24,67,48
2022/5/25,CN,Lanzhou,no2,72,5.1,16,7.8,66.9,119,8,10,4,12,8
2022/5/25,CN,Lanzhou,o3,72,14.7,41.5,30.9,325.05,258,31,39,16,45,31
2022/5/25,CN,Lanzhou,pm10,71,17,42,30,229.05,250,30,38,15,43,30
2022/5/25,CN,Lanzhou,pm25,72,42,89,63,1011.26,0,57,79,32,85,57
2022/5/25,CN,Lanzhou,precipitation,4,99.5,99.5,99.5,0,0,75,110,50,131,75
2022/5/25,CN,Lanzhou,pressure,72,1015,1020,1017,24.77,0,228,0,0,0,0
2022/5/25,CN,Lanzhou,so2,54,2.1,5.1,3.1,5.37,78,4,4,2,5,4
2022/5/25,CN,Lanzhou,temperature,72,13,22,17,72.61,165,17,22,9,25,17
2022/5/25,CN,Lanzhou,windspeed,72,0.5,7.7,2.5,38.89,63,3,4,2,4,3
2022/5/26,CN,Lanzhou,co,65,2.8,19,8.2,183.64,121,9,11,5,12,9
2022/5/26,CN,Lanzhou,dew,72,2,12,6,124.79,110,6,8,3,9,6
2022/5/26,CN,Lanzhou,humidity,72,27,87,42,5010.35,350,42,53,21,59,42
2022/5/26,CN,Lanzhou,no2,70,5.1,80.9,21.5,2377.6,188,22,27,11,31,22
2022/5/26,CN,Lanzhou,o3,71,1.3,70.8,26.9,4800.03,225,27,34,14,39,27
2022/5/26,CN,Lanzhou,pm10,69,21,69,41,1479.24,342,41,52,21,58,41
2022/5/26,CN,Lanzhou,pm25,70,25,112,68,3432.91,0,59,85,34,92,59
2022/5/26,CN,Lanzhou,precipitation,4,99.5,99.5,99.5,0,0,75,110,50,131,75
2022/5/26,CN,Lanzhou,pressure,72,1013,1020,1018,55.19,0,228,0,0,0,0
2022/5/26,CN,Lanzhou,so2,60,2.6,17.3,4.6,159.18,103,5,6,3,7,5
2022/5/26,CN,Lanzhou,temperature,72,12,23,17,128.71,165,17,22,9,25,17
2022/5/26,CN,Lanzhou,windspeed,72,0.5,4.6,1.5,18.36,38,2,2,1,3,2
2022/5/27,CN,Lanzhou,co,66,2.8,14.5,7.3,91.86,117,8,10,4,11,8
2022/5/27,CN,Lanzhou,dew,72,-4,7,2,100.56,50,2,3,1,3,2
2022/5/27,CN,Lanzhou,humidity,72,16,62,32,3220.12,267,32,40,16,46,32
2022/5/27,CN,Lanzhou,no2,72,4.6,52.5,28.4,2801.19,237,29,36,15,41,29
2022/5/27,CN,Lanzhou,o3,72,0.9,88.4,37.4,9777.45,312,38,47,19,53,38
2022/5/27,CN,Lanzhou,pm10,72,29,86,50,2428.79,417,50,63,25,69,50
2022/5/27,CN,Lanzhou,pm25,72,30,122,76,3381.62,0,63,95,38,102,63
2022/5/27,CN,Lanzhou,pressure,72,1010,1015,1013,24.49,0,227,0,0,0,0
2022/5/27,CN,Lanzhou,so2,69,2.1,35.5,4.6,405.19,103,5,6,3,7,5
2022/5/27,CN,Lanzhou,temperature,72,13,25,19,200.12,175,19,24,10,28,19
2022/5/27,CN,Lanzhou,windspeed,69,0.5,4.6,2.5,11.7,63,3,4,2,4,3
2022/5/28,CN,Lanzhou,co,70,1.9,19,5.5,175.06,108,6,7,3,8,6
2022/5/28,CN,Lanzhou,dew,69,-4,5,1,70.09,25,1,2,1,2,1
2022/5/28,CN,Lanzhou,humidity,69,13,62,33,2719.37,275,33,42,17,48,33
2022/5/28,CN,Lanzhou,no2,71,2.8,79.9,20.2,1896.4,181,21,26,11,29,21
2022/5/28,CN,Lanzhou,o3,72,0.9,88.4,38.6,7190.87,322,39,49,20,55,39
2022/5/28,CN,Lanzhou,pm10,71,20,70,47,2285.48,392,47,59,24,65,47
2022/5/28,CN,Lanzhou,pm25,72,30,160,72,3489.26,0,61,90,36,97,61
2022/5/28,CN,Lanzhou,pressure,69,1006,1012,1010,40.43,0,227,0,0,0,0
2022/5/28,CN,Lanzhou,so2,68,2.1,22.8,4.6,216.58,103,5,6,3,7,5
2022/5/28,CN,Lanzhou,temperature,69,11,27,20,329.69,180,20,25,10,29,20
2022/5/28,CN,Lanzhou,wind-gust,3,11.8,11.8,11.8,0,139,12,15,6,17,12
2022/5/28,CN,Lanzhou,windspeed,69,0.5,12.8,1.5,81.68,38,2,2,1,3,2
2022/5/29,CN,Lanzhou,co,58,1,8.2,3.7,34.91,93,4,5,2,6,4
2022/5/29,CN,Lanzhou,dew,72,5,11,9,24.35,125,9,12,5,13,9
2022/5/29,CN,Lanzhou,humidity,72,43,93,62,1707.45,0,56,78,31,84,56
